Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64932ea087f4474fbe55ec8a,62b3dd7aa525a9537b0355a2,APPROVED,2023-06-21T17:08:52.590000Z,2023-06-21T17:13:48.981000Z,2023-06-22T21:18:30.032000,2023-06-21T17:13:49.551796Z,297,C92BA3A3,1075,28,Male,White,United States,United States,United States,English,No,Full-Time
64932ea36ff5317d64ed8317,56e225c2ec0fdd000641e72d,APPROVED,2023-06-21T17:11:19.175000Z,2023-06-21T17:20:03.697000Z,2023-06-22T21:16:42.662000,2023-06-21T17:20:04.536086Z,525,C92BA3A3,3178,51,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64932ea6a34c94d7e6961717,6266aa7132e3a5bf1631ac1b,APPROVED,2023-06-21T17:08:58.423000Z,2023-06-21T17:15:10.911000Z,2023-06-22T21:16:42.807000,2023-06-21T17:15:12.074574Z,373,C92BA3A3,899,52,Female,White,United States,United States,United States,English,No,Full-Time
64932ea733752c5c6918b54e,5cc0b9bccedf2000012afc45,APPROVED,2023-06-21T17:08:58.925000Z,2023-06-21T17:14:59.789000Z,2023-06-22T21:16:42.982000,2023-06-21T17:15:00.351861Z,361,C92BA3A3,2395,69,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64932eaa8f82a7448c1d0c25,5c55c45f53fba80001bcf323,APPROVED,2023-06-21T17:09:01.642000Z,2023-06-21T17:29:12.418000Z,2023-06-22T21:16:43.126000,2023-06-21T17:29:12.997578Z,1211,C92BA3A3,2802,32,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
64932eae545ca22a00deffd2,63ea4ab1ce4168cbe9f63775,APPROVED,2023-06-21T17:09:08.638000Z,2023-06-21T17:17:10.719000Z,2023-06-22T21:18:30.197000,2023-06-21T17:17:13.426715Z,483,C92BA3A3,987,30,Male,White,United States,United States,United States,English,No,Full-Time
64932eb3d41aea1b54736c09,57fbe878035f6e0001d71a8c,APPROVED,2023-06-21T17:09:12.650000Z,2023-06-21T17:38:31.062000Z,2023-06-22T21:18:30.358000,2023-06-21T17:38:31.597204Z,1759,C92BA3A3,5037,34,Male,White,United States,United States,United States,English,No,Full-Time
64932eb712a865c95f3188a4,63bde9862392eebaf64770c2,APPROVED,2023-06-21T17:09:16.260000Z,2023-06-21T17:14:00.110000Z,2023-06-22T21:18:30.513000,2023-06-21T17:14:01.064569Z,284,C92BA3A3,1225,29,Male,White,United States,United States,United States,English,No,Full-Time
64932ebc6c0dbb278beb3347,5c0150326a0c6e00013c6068,APPROVED,2023-06-21T17:09:24.354000Z,2023-06-21T17:19:02.912000Z,2023-06-22T21:18:30.662000,2023-06-21T17:19:03.464481Z,579,C92BA3A3,3254,72,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64932ecb2f6d8079f72db680,646b776eca37542a899c1de5,APPROVED,2023-06-21T17:09:41.836000Z,2023-06-21T17:17:49.801000Z,2023-06-22T21:16:43.268000,2023-06-21T17:17:50.494926Z,488,C92BA3A3,102,56,Female,White,United States,United States,United States,English,No,Other
64932ecee88302c50f9c052a,63e05d757d2583ffc71c74d7,APPROVED,2023-06-21T17:09:37.965000Z,2023-06-21T17:15:27.591000Z,2023-06-22T21:16:43.411000,2023-06-21T17:15:28.033378Z,350,C92BA3A3,665,57,Female,White,United States,United States,United States,English,No,Full-Time
64932ed6f59dd5253801192d,5d7499693e40c60001081af3,APPROVED,2023-06-21T17:09:42.487000Z,2023-06-21T17:18:29.675000Z,2023-06-22T21:18:30.805000,2023-06-21T17:18:30.254036Z,528,C92BA3A3,1468,20,Male,White,United States,United States,United States,English,Yes,Part-Time
64932eda8b02d4b87fe22eac,5ddee8912e6c77e798b5882f,APPROVED,2023-06-21T17:18:55.309000Z,2023-06-21T17:41:19.371000Z,2023-06-22T21:18:30.948000,2023-06-21T17:41:22.126714Z,1345,C92BA3A3,5442,24,Male,White,United States,United States,United States,English,No,Full-Time
64932edbe7a0564bc88a1836,6400e44702fc23084336a910,APPROVED,2023-06-21T17:09:53.100000Z,2023-06-21T17:16:37.210000Z,2023-06-22T21:16:43.559000,2023-06-21T17:16:37.856751Z,405,C92BA3A3,301,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64932ede4833edfce822f49c,63f7aeca74d23111b47e185b,APPROVED,2023-06-21T17:09:54.198000Z,2023-06-21T17:14:57.891000Z,2023-06-22T21:16:43.732000,2023-06-21T17:14:58.530485Z,304,C92BA3A3,782,41,Female,White,United States,United States,United States,English,No,Full-Time
64932ee6e16e1126ddb59863,5bb239a60cc22c000146833e,APPROVED,2023-06-21T17:10:00.630000Z,2023-06-21T17:13:06.422000Z,2023-06-22T21:18:31.103000,2023-06-21T17:13:06.961959Z,186,C92BA3A3,2322,41,Male,White,United States,United States,United States,English,Yes,Full-Time
64932eeee70af2e4ab02725f,5dd311bde25acf3254f36c9c,APPROVED,2023-06-21T17:10:10.179000Z,2023-06-21T17:14:32.926000Z,2023-06-22T21:18:31.246000,2023-06-21T17:14:33.460718Z,263,C92BA3A3,3524,67,Male,White,United States,United States,United States,English,No,Full-Time
64932ef36a157fd9d4f1cead,5fcd9e11d619a5277a200dd5,APPROVED,2023-06-21T17:10:16.550000Z,2023-06-21T17:16:03.770000Z,2023-06-22T21:18:31.395000,2023-06-21T17:16:05.252525Z,348,C92BA3A3,319,37,Male,White,United States,United States,United States,English,No,Full-Time
64932ef857df70077e2d4cfb,63f7aa5ed09c9dd574fd9369,APPROVED,2023-06-21T17:10:24.083000Z,2023-06-21T17:16:21.804000Z,2023-06-22T21:18:31.552000,2023-06-21T17:16:22.645503Z,358,C92BA3A3,410,20,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
64932ef8cbd6efc3c9b4951c,5f82567f1e720a3842580d23,APPROVED,2023-06-21T17:10:19.876000Z,2023-06-21T17:15:37.796000Z,2023-06-22T21:18:31.708000,2023-06-21T17:15:38.397857Z,318,C92BA3A3,4963,62,Male,White,United States,United States,United States,English,No,Full-Time
64932efa6c0dbb278beb335c,5a33d736bf4d770001e6097a,APPROVED,2023-06-21T17:10:42.933000Z,2023-06-21T17:16:49.313000Z,2023-06-22T21:16:43.868000,2023-06-21T17:16:52.404821Z,367,C92BA3A3,3138,50,Female,White,United States,United States,United States,English,No,Full-Time
64932efc6dadd24ef06bab5b,6400f087f7c99ab99abdf3c8,APPROVED,2023-06-21T17:10:25.281000Z,2023-06-21T17:16:48.121000Z,2023-06-22T21:16:44.005000,2023-06-21T17:16:51.562941Z,383,C92BA3A3,507,DATA_EXPIRED,Female,White,United States,United States,United States,DATA_EXPIRED,No,Other
64932efd1611a51bf8a76704,63bf40687b33e43442effb9b,APPROVED,2023-06-21T17:10:33.607000Z,2023-06-21T17:32:31.538000Z,2023-06-22T21:18:31.858000,2023-06-21T17:32:32.522607Z,1318,C92BA3A3,1371,41,Male,White,United States,United States,United States,English,No,Full-Time
64932f016dadd24ef06bab5d,5be4af2d8306570001933076,APPROVED,2023-06-21T17:10:29.148000Z,2023-06-21T17:21:11.122000Z,2023-06-22T21:16:44.145000,2023-06-21T17:21:12.808195Z,642,C92BA3A3,1216,45,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932f0207201009b47582a8,5dfd077e3690bd03bfa91d48,APPROVED,2023-06-21T17:10:32.914000Z,2023-06-21T17:22:19.832000Z,2023-06-22T21:18:32.006000,2023-06-21T17:22:24.546363Z,707,C92BA3A3,5958,56,Male,White,United States,United States,United States,English,No,Full-Time
64932f024f7edf9e9532faf1,5658000ca9872d0011e1ba26,APPROVED,2023-06-21T17:10:25.997000Z,2023-06-21T17:16:02.756000Z,2023-06-22T21:18:32.163000,2023-06-21T17:16:03.573009Z,337,C92BA3A3,5056,33,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64932f02c111e92d2da42671,5df27b81acd5ce18b4bd225c,APPROVED,2023-06-21T17:10:32.195000Z,2023-06-21T17:18:43.915000Z,2023-06-22T21:18:32.314000,2023-06-21T17:18:44.496985Z,492,C92BA3A3,3824,58,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64932f042f36ad30b82f6763,63251e479509813fab713ad2,APPROVED,2023-06-21T17:10:31.066000Z,2023-06-21T17:18:17.912000Z,2023-06-22T21:18:32.821000,2023-06-21T17:18:18.493742Z,467,C92BA3A3,1857,39,Male,White,United States,United States,United States,English,No,Full-Time
64932f0fb72f5d2e546940d4,637d58b9dd14dc68ba68920a,APPROVED,2023-06-21T17:11:01.369000Z,2023-06-21T17:28:55.487000Z,2023-06-22T21:18:32.980000,2023-06-21T17:28:56.165341Z,1075,C92BA3A3,1517,49,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
64932f102f36ad30b82f6769,612bb0204ad8e7e8bed041eb,APPROVED,2023-06-21T17:10:45.340000Z,2023-06-21T17:15:54.459000Z,2023-06-22T21:18:33.177000,2023-06-21T17:15:54.963619Z,310,C92BA3A3,3577,38,Male,White,United States,United States,United States,English,No,Full-Time
64932f14ac65cbb25cc7bf4a,61bb396b40db417c1a138e43,APPROVED,2023-06-21T17:10:47.383000Z,2023-06-21T17:18:12.010000Z,2023-06-22T21:16:44.288000,2023-06-21T17:18:16.119194Z,445,C92BA3A3,3665,50,Female,White,United States,United States,United States,English,No,Full-Time
64932f18cef990de09bc6365,628f7ed6b17795e8b70cc336,APPROVED,2023-06-21T17:11:06.072000Z,2023-06-21T17:21:08.633000Z,2023-06-22T21:18:33.392000,2023-06-21T17:21:09.294970Z,603,C92BA3A3,1343,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932f1a1611a51bf8a76709,5f828002935db93a4d29d577,APPROVED,2023-06-21T17:11:02.026000Z,2023-06-21T17:30:21.671000Z,2023-06-22T21:18:33.550000,2023-06-21T17:30:22.215115Z,1160,C92BA3A3,3566,24,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
64932f1cfd84b5bb0b04b2e9,6400dd1989ab273946e939eb,APPROVED,2023-06-21T17:11:00.137000Z,2023-06-21T17:22:38.462000Z,2023-06-22T21:18:33.709000,2023-06-21T17:22:41.615552Z,699,C92BA3A3,767,30,Male,White,United States,United States,United States,English,No,Full-Time
64932f21e78e5b89a103ceec,640152774945eb00209175b4,APPROVED,2023-06-21T17:11:06.984000Z,2023-06-21T17:20:04.168000Z,2023-06-22T21:18:33.872000,2023-06-21T17:20:04.751850Z,538,C92BA3A3,610,39,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
64932f23bb36ecf3f4e5e320,62694f79608ed29b7af936b1,APPROVED,2023-06-21T17:11:18.938000Z,2023-06-21T17:17:03.787000Z,2023-06-22T21:16:44.440000,2023-06-21T17:17:04.483319Z,345,C92BA3A3,1561,56,Female,White,United States,United States,United States,English,No,Full-Time
64932f24e2385e4373b5985f,6068bf5914131f3a1a80a413,APPROVED,2023-06-21T17:11:04.854000Z,2023-06-21T17:20:53.267000Z,2023-06-22T21:18:34.025000,2023-06-21T17:20:53.876785Z,589,C92BA3A3,4240,68,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64932f2ce6448dbb38138798,55bd8669fdf99b5bfc7d4cfc,RETURNED,2023-06-21T17:11:12.889000Z,2023-06-21T17:14:14.861000Z,,2023-06-21T17:14:16.233000Z,,GiGynORi349876xIQ,4831,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64932f2de70af2e4ab027265,5f4d5dcac7c1d116643efed3,APPROVED,2023-06-21T17:11:23.835000Z,2023-06-21T17:17:36.945000Z,2023-06-22T21:18:34.177000,2023-06-21T17:17:37.437591Z,374,C92BA3A3,1487,27,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64932f30f3502c39f19afe57,6383d7db996c410171a65864,APPROVED,2023-06-21T17:11:16.517000Z,2023-06-21T17:25:06.156000Z,2023-06-22T21:16:44.577000,2023-06-21T17:26:05.191783Z,830,C92BA3A3,124,61,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64932f32a3508e27c16bf17e,63bc9e8cd8106f8d94c636d4,APPROVED,2023-06-21T17:11:17.660000Z,2023-06-21T17:19:58.099000Z,2023-06-22T21:16:44.724000,2023-06-21T17:19:58.680940Z,521,C92BA3A3,688,27,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64932f341c55f9fb87318894,63bdf2b07e6cf3dfc6b0e7f6,APPROVED,2023-06-21T17:11:29.855000Z,2023-06-21T17:23:48.205000Z,2023-06-22T21:18:34.337000,2023-06-21T17:23:48.714028Z,739,C92BA3A3,907,38,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64932f3adb53ac23f98fcead,5e42fc295135b5000cd20d0b,APPROVED,2023-06-21T17:11:27.641000Z,2023-06-21T17:16:44.122000Z,2023-06-22T21:16:44.860000,2023-06-21T17:16:46.225339Z,317,C92BA3A3,3350,43,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64932f3c328e7204967f08ca,60c381c26357c51532f1b378,APPROVED,2023-06-21T17:11:28.103000Z,2023-06-21T17:16:09.672000Z,2023-06-22T21:16:45,2023-06-21T17:16:10.294632Z,282,C92BA3A3,852,22,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
64932f4288a906f263e23570,63ea751b7686e752f5ef78b2,APPROVED,2023-06-21T17:11:35.672000Z,2023-06-21T17:19:01.704000Z,2023-06-22T21:18:34.591000,2023-06-21T17:19:02.245200Z,447,C92BA3A3,1085,66,Male,White,United States,United States,United States,English,No,Full-Time
64932f47211963904c2db6d2,5c47f9d0c41b2a000183b837,APPROVED,2023-06-21T17:11:40.384000Z,2023-06-21T17:19:07.931000Z,2023-06-22T21:16:45.139000,2023-06-21T17:19:09.147746Z,448,C92BA3A3,341,39,Female,White,United States,United States,United States,English,No,Part-Time
64932f49cef990de09bc6378,5da25f04c8c2de00139ed46b,APPROVED,2023-06-21T17:12:51.060000Z,2023-06-21T17:23:39.848000Z,2023-06-22T21:16:45.283000,2023-06-21T17:23:41.034241Z,649,C92BA3A3,1240,42,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932f49e2385e4373b5986b,63b7303cf7d82d5e9b3a3f09,APPROVED,2023-06-21T17:11:41.408000Z,2023-06-21T17:18:42.515000Z,2023-06-22T21:16:45.446000,2023-06-21T17:18:43.003154Z,422,C92BA3A3,272,33,Female,Asian,Korea,United States,United States,English,No,Unemployed (and job seeking)
64932f4a1c55f9fb8731889a,647e0f22b1d466181ae694c4,APPROVED,2023-06-21T17:11:42.812000Z,2023-06-21T17:23:46.536000Z,2023-06-22T21:16:45.586000,2023-06-21T17:23:47.039229Z,724,C92BA3A3,135,58,Female,Asian,China,United States,United States,Chinese,No,DATA_EXPIRED
64932f4dada37e3072f5d67d,648646988a5170373da06a9e,APPROVED,2023-06-21T17:11:45.666000Z,2023-06-21T17:17:57.300000Z,2023-06-22T21:18:34.757000,2023-06-21T17:17:58.308164Z,372,C92BA3A3,59,50,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932f543c1e7a7cdf900b7d,62e05742fafd80b3f0c2e20b,APPROVED,2023-06-21T17:11:58.983000Z,2023-06-21T17:20:25.004000Z,2023-06-22T21:18:34.920000,2023-06-21T17:20:25.500841Z,507,C92BA3A3,1659,22,Male,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
64932f59dd6e9b1342bbb161,639fdcf5efa9e98ed809d0df,APPROVED,2023-06-21T17:12:02.297000Z,2023-06-21T17:21:46.376000Z,2023-06-22T21:16:45.748000,2023-06-21T17:21:56.951360Z,585,C92BA3A3,1193,70,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64932f5b2eba22df799afe31,5e01451c6e8aabd0d17df3a9,APPROVED,2023-06-21T17:11:59.788000Z,2023-06-21T17:18:11.975000Z,2023-06-22T21:18:35.087000,2023-06-21T17:18:12.649559Z,373,C92BA3A3,1785,44,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64932f5c69cdbf698bc7773e,62ba10d2cd9577af0d8744bb,APPROVED,2023-06-21T17:11:59.055000Z,2023-06-21T17:26:02.259000Z,2023-06-22T21:16:45.889000,2023-06-21T17:26:48.369579Z,844,C92BA3A3,2058,24,Female,White,United States,United States,United States,English,No,Full-Time
64932f5e2a6c4a26722db667,62fd65d2cb867728e4015273,APPROVED,2023-06-21T17:12:02.272000Z,2023-06-21T17:19:14.266000Z,2023-06-22T21:18:35.241000,2023-06-21T17:19:15.099403Z,432,C92BA3A3,1782,42,Male,White,United States,United States,United States,English,No,Full-Time
64932f5ffd84b5bb0b04b2f6,63614fa10ba3ae81af14d17f,APPROVED,2023-06-21T17:12:02.548000Z,2023-06-21T17:18:32.325000Z,2023-06-22T21:18:35.404000,2023-06-21T17:18:32.824268Z,390,C92BA3A3,590,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932f63e70af2e4ab027276,6376e34cb9fc3dab5a718c87,APPROVED,2023-06-21T17:12:07.988000Z,2023-06-21T17:17:32.655000Z,2023-06-22T21:16:46.032000,2023-06-21T17:17:33.592573Z,325,C92BA3A3,501,57,Female,White,United States,United States,United States,English,No,Full-Time
64932f65c111e92d2da4267c,63ba24953b6208ca183b82af,APPROVED,2023-06-21T17:12:24.277000Z,2023-06-21T17:19:08.880000Z,2023-06-22T21:16:46.177000,2023-06-21T17:19:09.751369Z,405,C92BA3A3,1309,54,Female,White,United States,United States,United States,English,No,Full-Time
64932f694b84468693e5e300,62bb42e2f21cfdb280cc975f,APPROVED,2023-06-21T17:14:49.436000Z,2023-06-21T17:37:12.883000Z,2023-06-22T21:16:46.322000,2023-06-21T17:37:13.368082Z,1344,C92BA3A3,2431,27,Female,Other,United States,United States,United States,English,Yes,Full-Time
64932f6cd1019e68625e0c3d,5e69d0627b06f2033bb0fda7,APPROVED,2023-06-21T17:12:16.405000Z,2023-06-21T17:19:59.387000Z,2023-06-22T21:16:46.466000,2023-06-21T17:20:00.614928Z,463,C92BA3A3,2393,27,Female,White,United States,United States,United States,English,No,Full-Time
64932f6e19ddd90b2d70a8c3,629aa31883e52081b06a8a8d,APPROVED,2023-06-21T17:14:20.781000Z,2023-06-21T17:27:29.643000Z,2023-06-22T21:18:35.597000,2023-06-21T17:27:30.140578Z,789,C92BA3A3,1443,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932f770be303abefc776df,60eb1a7c95641da67ae7d611,APPROVED,2023-06-21T17:12:50.996000Z,2023-06-21T17:19:34.968000Z,2023-06-22T21:16:46.615000,2023-06-21T17:19:35.485052Z,404,C92BA3A3,3870,64,Female,White,United States,United States,United States,English,No,Part-Time
64932f79ffd9151d3b240ed9,56c113f6eb5b22000d5baa6f,APPROVED,2023-06-21T17:12:29.135000Z,2023-06-21T17:23:23.961000Z,2023-06-22T21:16:46.777000,2023-06-21T17:23:25.502621Z,655,C92BA3A3,3379,59,Female,White,United States,United States,United States,English,No,Full-Time
64932f7aae6f7b10db31b027,6294de1b341cd20e308d1a4a,APPROVED,2023-06-21T17:12:30.886000Z,2023-06-21T17:19:38.773000Z,2023-06-22T21:16:46.964000,2023-06-21T17:19:39.237127Z,428,C92BA3A3,1532,27,Female,White,United States,United States,United States,English,No,Full-Time
64932f7df81057a47922e178,5d58d7d6280de7001aa7952a,APPROVED,2023-06-21T17:15:55.202000Z,2023-06-21T17:36:18.132000Z,2023-06-22T21:16:47.115000,2023-06-21T17:36:20.701296Z,1223,C92BA3A3,2349,38,Female,Mixed,United States,United States,United States,English,No,Full-Time
64932f813a8e7f0887ad85db,5eacd70006f95f33990e3df9,APPROVED,2023-06-21T17:12:39.905000Z,2023-06-21T17:21:51.539000Z,2023-06-22T21:18:35.756000,2023-06-21T17:22:05.488867Z,552,C92BA3A3,1105,41,Male,White,United States,United States,United States,English,No,Full-Time
64932f872a6c4a26722db670,589f84ba27c3bb00014e6ab4,APPROVED,2023-06-21T17:13:32.201000Z,2023-06-21T17:20:07.410000Z,2023-06-22T21:16:47.251000,2023-06-21T17:20:08.008969Z,396,C92BA3A3,2315,28,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64932f8ec6300d2a6573a7ed,62865960812a0a8c397f9b28,APPROVED,2023-06-21T17:12:46.657000Z,2023-06-21T17:18:58.997000Z,2023-06-22T21:18:35.929000,2023-06-21T17:19:00.227869Z,373,C92BA3A3,2852,34,Male,Asian,China,United States,United States,Chinese,No,Full-Time
64932f960be303abefc776e9,606613e169a4bcc9300e42eb,APPROVED,2023-06-21T17:12:57.824000Z,2023-06-21T17:18:56.050000Z,2023-06-22T21:16:47.393000,2023-06-21T17:18:56.757219Z,359,C92BA3A3,40,36,Female,DATA_EXPIRED,Germany,United States,United States,English,No,DATA_EXPIRED
64932fa3ae6f7b10db31b037,62f0f422c25e8ccbcb742154,APPROVED,2023-06-21T17:13:13.497000Z,2023-06-21T17:23:26.734000Z,2023-06-22T21:18:36.090000,2023-06-21T17:23:27.583611Z,614,C92BA3A3,1657,48,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64932fa8792b7fdd9a71a6a8,63d3fe2443773f67ca10f9d6,APPROVED,2023-06-21T17:13:17.979000Z,2023-06-21T17:36:04.575000Z,2023-06-22T21:16:47.541000,2023-06-21T17:36:05.230469Z,1367,C92BA3A3,976,28,Female,Mixed,United States,United States,United States,English,No,Full-Time
64932fadfa842c69a7aebda5,60db4cb94ff250bd6d57971d,APPROVED,2023-06-21T17:13:24.128000Z,2023-06-21T17:19:07.595000Z,2023-06-22T21:16:47.697000,2023-06-21T17:19:08.112142Z,344,C92BA3A3,154,39,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64932faf7dff97b8f2f6cb6c,62dc177e02f82aabb20aebc2,APPROVED,2023-06-21T17:13:25.016000Z,2023-06-21T17:22:34.989000Z,2023-06-22T21:16:47.869000,2023-06-21T17:22:35.597411Z,550,C92BA3A3,1750,63,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64932fb1650dfdcaf6d67026,5e4c0ba01ae5a4000b539387,APPROVED,2023-06-21T17:13:26.428000Z,2023-06-21T17:19:04.633000Z,2023-06-22T21:18:36.253000,2023-06-21T17:19:07.403307Z,339,C92BA3A3,61,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932fb38f09222bf8cf7db9,5d7ff85ffec5620017b07c40,APPROVED,2023-06-21T17:13:47.290000Z,2023-06-21T17:25:22.430000Z,2023-06-22T21:16:48.015000,2023-06-21T17:26:30.398598Z,696,C92BA3A3,4424,45,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64932fb5a09ca2e2384f94aa,5c6c597c42e33400019c72a5,APPROVED,2023-06-21T17:13:31.809000Z,2023-06-21T17:22:14.459000Z,2023-06-22T21:16:48.161000,2023-06-21T17:22:19.842308Z,523,C92BA3A3,2494,61,Female,White,United States,United States,United States,English,No,Full-Time
64932fbe7a8c04d55c2bd348,6428f7ac297e312f7262d93b,APPROVED,2023-06-21T17:13:38.286000Z,2023-06-21T17:19:31.352000Z,2023-06-22T21:16:48.766000,2023-06-21T17:19:31.984913Z,354,C92BA3A3,320,59,Female,White,United States,United States,United States,English,No,Part-Time
64932fc0820c4ba987c7bf37,5a84f454ae9a0b0001a9e4e5,APPROVED,2023-06-21T17:13:36.474000Z,2023-06-21T17:21:11.463000Z,2023-06-22T21:18:36.418000,2023-06-21T17:21:11.983796Z,455,C92BA3A3,6963,47,Male,White,United States,United States,United States,English,No,Full-Time
64932fc1712e7aef05d5d033,642f3188cc01a6b87e28a081,APPROVED,2023-06-21T17:13:42.097000Z,2023-06-21T17:20:11.290000Z,2023-06-22T21:18:36.639000,2023-06-21T17:20:15.456521Z,390,C92BA3A3,619,38,Male,Mixed,United States,United States,United States,English,No,Full-Time
64932fc429a59162df22f4fa,607cbf385d3202721e3f719f,APPROVED,2023-06-21T17:14:10.686000Z,2023-06-21T17:26:32.231000Z,2023-06-22T21:16:48.917000,2023-06-21T17:26:54.280336Z,742,C92BA3A3,1961,55,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64932fc57dff97b8f2f6cb70,6317511c1dd0acb82cf4b131,APPROVED,2023-06-21T17:13:44.729000Z,2023-06-21T17:23:09.057000Z,2023-06-22T21:16:49.071000,2023-06-21T17:23:09.867043Z,565,C92BA3A3,1811,DATA_EXPIRED,Female,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932fc694c422e756b9d028,5a53d878acc75b000179e52e,APPROVED,2023-06-21T17:13:47.079000Z,2023-06-21T17:17:38.249000Z,2023-06-22T21:18:36.858000,2023-06-21T17:17:40.105845Z,232,C92BA3A3,839,43,Male,White,United States,United States,United States,English,No,Full-Time
64932fc79b7bfe38cffa919a,6455616c0fe23ecca70ce1b9,APPROVED,2023-06-21T17:13:50.299000Z,2023-06-21T17:27:45.894000Z,2023-06-22T21:16:49.221000,2023-06-21T17:27:46.518366Z,836,C92BA3A3,270,66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64932fc88f82a7448c1d0c63,5f8b022ec072cf1d32d4f0bf,APPROVED,2023-06-21T17:13:48.792000Z,2023-06-21T17:19:57.527000Z,2023-06-22T21:16:49.364000,2023-06-21T17:19:58.017828Z,369,C92BA3A3,84,21,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932fc8a937387da146ecb6,62730c9848db9da9ff3bf670,APPROVED,2023-06-21T17:13:50.943000Z,2023-06-21T17:18:37.261000Z,2023-06-22T21:18:37.053000,2023-06-21T17:18:37.770139Z,287,C92BA3A3,2175,42,Male,White,Russian Federation,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932fcb488aa03a78db1bfe,6407946a4bb4212372843398,APPROVED,2023-06-21T17:16:08.653000Z,2023-06-21T17:24:03.539000Z,2023-06-22T21:18:37.213000,2023-06-21T17:24:04.435070Z,475,C92BA3A3,845,36,Male,Mixed,United States,United States,United States,English,No,Full-Time
64932fcfa5cab3ba9589edfa,5cba9a8a214b1a0016ccf708,APPROVED,2023-06-21T17:14:03.855000Z,2023-06-21T17:23:54.615000Z,2023-06-22T21:16:49.513000,2023-06-21T17:23:55.285684Z,591,C92BA3A3,1169,43,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64932fd09d5c134fb26bab19,5bcc60b95c2b810001dc68e2,APPROVED,2023-06-21T17:14:29.124000Z,2023-06-21T17:19:12.753000Z,2023-06-22T21:18:37.386000,2023-06-21T17:19:13.420393Z,284,C92BA3A3,4405,28,Male,White,United States,United States,United States,English,No,Full-Time
64932fd6a00b86d5b5c6d9cd,5e5440c2b7bcb107197b947b,APPROVED,2023-06-21T17:14:17.611000Z,2023-06-21T17:20:19.770000Z,2023-06-22T21:16:49.688000,2023-06-21T17:20:20.364544Z,363,C92BA3A3,2053,31,Female,Mixed,United States,United States,United States,English,No,Part-Time
